loan_id,customer_id,customer_name,gender,country,state,age,income,employment_type,credit_score,loan_amount,interest_rate,loan_term,loan_type,loan_status,origination_date,employment_type_duplicate
L006316,C006316,Donna Smith,Female,USA,Alabama,50,94960.0,Salaried,807.0,65542,6.93,84,Mortgage,Paid Off,2022-01-10,Salaried
L006317,C006317,Betty Garcia,Female,USA,Kentucky,34,107541.0,Part-Time,608.0,87677,15.95,84,Student,Delinquent,2023-01-24,Part-Time
L006318,C006318,Emily Williams,Female,USA,Louisiana,57,73864.0,Salaried,636.0,496804,10.73,240,Mortgage,Current,2018-06-20,Salaried
L006319,C006319,Emily Thompson,Female,USA,Wisconsin,61,65026.0,Salaried,607.0,423866,9.84,180,Home Equity,Default,2019-01-20,Salaried
L006320,C006320,Thomas Miller,Male,USA,Hawaii,50,123976.0,Unemployed,531.0,281440,17.28,120,Personal,Foreclosed,2020-07-01,Unemployed
L006321,C006321,Michelle Johnson,Female,USA,New Hampshire,47,105052.0,Self-Employed,637.0,210516,7.58,36,Personal,Current,2022-12-02,Self-Employed
L006322,C006322,Michael Lee,Male,USA,Maine,69,155209.0,Salaried,592.0,24695,4.24,360,Student,Current,2020-05-09,Salaried
L006323,C006323,Susan Martinez,Female,USA,Rhode Island,57,161439.0,Part-Time,713.0,64252,13.08,24,Home Equity,Current,2020-09-21,Part-Time
L006324,C006324,William Garcia,Male,USA,Texas,68,146571.0,Government,568.0,489344,6.95,240,Mortgage,Current,2025-02-07,Government
L006325,C006325,Christopher Thompson,Male,USA,Maine,61,121885.0,Self-Employed,766.0,326614,12.63,36,Student,Paid Off,2021-08-24,Self-Employed
L006326,C006326,Joshua Moore,Male,USA,Kansas,37,53309.0,Part-Time,685.0,53306,3.84,120,Mortgage,Current,2024-04-18,Part-Time
L006327,C006327,Jennifer Davis,Female,USA,Arkansas,50,148401.0,Salaried,783.0,350949,11.43,72,Auto,Paid Off,2026-01-06,Salaried
L006328,C006328,Joseph Martinez,Male,USA,Indiana,38,89908.0,Salaried,843.0,423758,6.56,360,Personal,Paid Off,2026-06-15,Salaried
L006329,C006329,Charles Thompson,Male,USA,Minnesota,23,156821.0,Part-Time,661.0,363413,4.13,36,Student,Current,2026-01-10,Part-Time
L006330,C006330,Thomas Moore,Male,USA,California,48,98737.0,Salaried,605.0,185317,3.83,24,Personal,Current,2023-12-26,Salaried
L006331,C006331,Joshua Jones,Male,USA,Nebraska,57,113840.0,Unemployed,795.0,133022,17.36,12,Student,Delinquent,2023-12-13,Unemployed
L006332,C006332,Sandra Brown,Female,USA,Utah,50,41285.0,Salaried,691.0,462807,6.98,120,Student,Current,2019-04-18,Salaried
L006333,C006333,Elizabeth Moore,Female,USA,South Dakota,41,105816.0,Salaried,637.0,326879,11.73,36,Home Equity,Current,2018-04-02,Salaried
L006334,C006334,Steven Garcia,Male,USA,Pennsylvania,69,79304.0,Salaried,781.0,340402,10.27,36,Auto,Paid Off,2021-12-25,Salaried
L006335,C006335,Andrew Rodriguez,Male,USA,New Hampshire,40,53901.0,Government,542.0,470463,8.44,60,Auto,Current,2018-02-11,Government
L006336,C006336,Karen Jones,Female,USA,Arizona,42,119096.0,Salaried,732.0,35100,11.14,60,Mortgage,Paid Off,2019-06-15,Salaried
L006337,C006337,Charles Smith,Male,USA,New Mexico,56,42220.0,Salaried,826.0,49138,11.4,180,Personal,Current,2025-10-14,Salaried
L006338,C006338,Michael Jones,Male,USA,Arkansas,56,76692.0,Unemployed,611.0,313125,15.56,60,Mortgage,Current,2021-08-23,Unemployed
L006339,C006339,Richard Jones,Male,USA,Idaho,41,170334.0,Part-Time,834.0,413011,8.79,84,Mortgage,Current,2019-02-24,Part-Time
L006340,C006340,Joshua Garcia,Male,USA,West Virginia,44,69241.0,Salaried,561.0,376444,8.29,84,Auto,Current,2020-01-23,Salaried
L006341,C006341,Steven Smith,Male,USA,Pennsylvania,41,99326.0,Salaried,736.0,83188,13.19,84,Student,Current,2024-11-07,Salaried
L006342,C006342,Emily Anderson,Female,USA,Kentucky,27,66866.0,Salaried,694.0,486703,8.58,60,Auto,Current,2025-05-31,Salaried
L006343,C006343,Jennifer Thompson,Female,USA,Alabama,28,75051.0,Part-Time,800.0,496613,10.67,36,Mortgage,Current,2023-04-17,Part-Time
L006344,C006344,Margaret Jackson,Female,USA,Arkansas,42,173085.0,Self-Employed,688.0,417773,5.6,360,Home Equity,Current,2025-12-20,Self-Employed
L006345,C006345,Paul Wilson,Male,USA,Georgia,42,39633.0,Part-Time,717.0,293277,7.26,84,Student,Paid Off,2018-12-08,Part-Time
L006346,C006346,Mark Wilson,Male,USA,Rhode Island,50,130570.0,Part-Time,698.0,333598,6.02,120,Home Equity,Foreclosed,2025-10-04,Part-Time
L006347,C006347,James Perez,Male,USA,Montana,54,179704.0,Self-Employed,701.0,457201,15.61,48,Mortgage,Current,2020-09-30,Self-Employed
L006348,C006348,Patricia Taylor,Female,USA,Mississippi,49,83641.0,Salaried,849.0,180318,14.97,72,Auto,Current,2026-07-27,Salaried
L006349,C006349,Ashley Garcia,Female,USA,Mississippi,30,137096.0,Salaried,546.0,138589,8.88,60,Personal,Foreclosed,2019-02-19,Salaried
L006350,C006350,Jennifer Perez,Female,USA,Alabama,25,70754.0,Part-Time,754.0,228421,9.6,240,Mortgage,Current,2025-03-12,Part-Time
L006351,C006351,Anthony Martinez,Male,USA,Texas,69,96371.0,Self-Employed,822.0,397733,9.16,24,Personal,Paid Off,2019-08-19,Self-Employed
L006352,C006352,Daniel Martinez,Male,USA,Georgia,59,106056.0,Part-Time,729.0,377890,5.89,12,Mortgage,Paid Off,2021-09-04,Part-Time
L006353,C006353,Christopher Lee,Male,USA,Louisiana,54,170030.0,Part-Time,784.0,306025,14.75,72,Personal,Current,2019-01-08,Part-Time
L006354,C006354,Karen Jackson,Female,USA,Utah,58,128736.0,Salaried,690.0,26962,15.43,240,Home Equity,Paid Off,2019-11-20,Salaried
L006355,C006355,Jessica Miller,Female,USA,Nevada,30,54975.0,Salaried,524.0,337508,12.15,72,Home Equity,Current,2021-12-07,Salaried
L006356,C006356,Donna Taylor,Female,USA,Utah,29,159894.0,Government,609.0,242604,14.13,84,Home Equity,Paid Off,2024-07-26,Government
L006357,C006357,Sandra Taylor,Female,USA,Ohio,52,133425.0,Salaried,759.0,310477,12.79,60,Home Equity,Current,2024-08-31,Salaried
L006358,C006358,James Johnson,Male,USA,Alaska,25,63096.0,Salaried,568.0,73111,4.54,12,Mortgage,Paid Off,2023-02-12,Salaried
L006359,C006359,Betty Johnson,Female,USA,Alabama,55,116650.0,Salaried,562.0,98307,11.27,360,Student,Paid Off,2024-10-09,Salaried
L006360,C006360,Lisa Taylor,Female,USA,North Carolina,31,56347.0,Part-Time,761.0,355227,8.2,72,Home Equity,Current,2024-04-22,Part-Time
L006361,C006361,Charles Moore,Male,USA,Massachusetts,62,77486.0,Unemployed,838.0,368337,6.3,48,Mortgage,Current,2018-03-03,Unemployed
L006362,C006362,James Thomas,Male,USA,Texas,36,97148.0,Salaried,517.0,145205,12.97,360,Personal,Current,2018-02-22,Salaried
L006363,C006363,Charles Lee,Male,USA,Kansas,47,124285.0,Self-Employed,535.0,494317,16.33,84,Auto,Paid Off,2021-05-01,Self-Employed
L006364,C006364,Christopher Davis,Male,USA,Mississippi,40,60882.0,Self-Employed,831.0,131180,18.0,24,Auto,Current,2023-12-26,Self-Employed
L006365,C006365,Mark Williams,Male,USA,Minnesota,21,32004.0,Government,587.0,68866,11.66,180,Personal,Current,2021-09-07,Government
L006366,C006366,Patricia Garcia,Female,USA,Maryland,46,135073.0,Government,684.0,239825,13.09,84,Mortgage,Current,2020-12-20,Government
L006367,C006367,Joseph Martinez,Male,USA,Vermont,31,114930.0,Salaried,657.0,293491,12.77,60,Student,Current,2021-05-04,Salaried
L006368,C006368,Donald Johnson,Male,USA,Colorado,35,39800.0,Salaried,747.0,123168,13.43,24,Personal,Foreclosed,2022-05-05,Salaried
L006369,C006369,William Davis,Male,USA,Virginia,59,82270.0,Salaried,794.0,166082,6.69,12,Personal,Paid Off,2021-03-26,Salaried
L006370,C006370,Michelle Taylor,Female,USA,New Jersey,60,128665.0,Unemployed,789.0,487005,5.39,60,Auto,Current,2026-01-26,Unemployed
L006371,C006371,Patricia Williams,Female,USA,Maryland,68,77874.0,Self-Employed,557.0,31271,9.11,240,Personal,Delinquent,2025-05-27,Self-Employed
L006372,C006372,Thomas Wilson,Male,USA,Pennsylvania,38,66958.0,Unemployed,711.0,65048,9.99,60,Personal,Foreclosed,2022-01-03,Unemployed
L006373,C006373,Betty Taylor,Female,USA,Maine,44,66229.0,Salaried,714.0,223329,14.45,360,Auto,Default,2022-09-11,Salaried
L006374,C006374,Elizabeth Davis,Female,USA,Arizona,48,45289.0,Self-Employed,789.0,324951,12.34,36,Auto,Current,2021-01-11,Self-Employed
L006375,C006375,Steven Moore,Male,USA,Arkansas,45,40321.0,Government,635.0,179473,11.28,180,Mortgage,Current,2024-07-14,Government
L006376,C006376,William Davis,Male,USA,North Dakota,43,128297.0,Government,798.0,108568,10.48,360,Home Equity,Paid Off,2020-03-13,Government
L006377,C006377,Patricia Lee,Female,USA,Idaho,31,40652.0,Salaried,818.0,458505,6.35,240,Home Equity,Current,2018-03-31,Salaried
L006378,C006378,Karen Smith,Female,USA,Washington,53,179506.0,Salaried,754.0,85449,8.59,12,Home Equity,Current,2021-05-22,Salaried
L006379,C006379,Margaret Perez,Female,USA,Kentucky,36,116179.0,Salaried,689.0,237476,4.64,60,Home Equity,Current,2023-01-19,Salaried
L006380,C006380,Ashley Perez,Female,USA,Arizona,56,34712.0,Part-Time,849.0,474229,3.99,360,Mortgage,Current,2021-07-26,Part-Time
L006381,C006381,Barbara Anderson,Female,USA,Delaware,43,39560.0,Government,610.0,137986,3.2,48,Mortgage,Current,2018-10-05,Government
L006382,C006382,Jennifer Davis,Female,USA,Alabama,26,136331.0,Salaried,775.0,255499,4.31,24,Auto,Current,2021-04-06,Salaried
L006383,C006383,Robert Martin,Male,USA,Alaska,63,83413.0,Salaried,679.0,491685,11.92,12,Mortgage,Paid Off,2020-01-09,Salaried
L006384,C006384,Mark Perez,Male,USA,California,44,106874.0,Salaried,583.0,276548,17.57,240,Personal,Paid Off,2024-12-30,Salaried
L006385,C006385,Andrew Martinez,Male,USA,South Dakota,58,118123.0,Self-Employed,583.0,89921,3.43,360,Student,Default,2023-02-11,Self-Employed
L006386,C006386,Michelle Johnson,Female,USA,Delaware,62,85016.0,Self-Employed,801.0,187475,14.75,48,Home Equity,Current,2023-07-10,Self-Employed
L006387,C006387,Susan Perez,Female,USA,Utah,26,52909.0,Unemployed,842.0,381993,12.98,72,Mortgage,Foreclosed,2024-11-14,Unemployed
L006388,C006388,Susan Wilson,Female,USA,Michigan,30,61816.0,Government,561.0,153813,15.88,120,Auto,Current,2019-08-18,Government
L006389,C006389,Daniel Lee,Male,USA,Michigan,42,120772.0,Salaried,637.0,6175,17.18,240,Mortgage,Paid Off,2018-10-22,Salaried
L006390,C006390,Barbara Thompson,Female,USA,Oklahoma,43,50946.0,Salaried,632.0,128735,15.19,24,Mortgage,Foreclosed,2022-11-04,Salaried
L006391,C006391,Joseph Jones,Male,USA,New York,25,168528.0,Salaried,645.0,372866,14.97,360,Auto,Paid Off,2020-08-10,Salaried
L006392,C006392,Robert Johnson,Male,USA,Arizona,48,87859.0,Salaried,816.0,59865,4.29,24,Home Equity,Default,2019-10-29,Salaried
L006393,C006393,Barbara Davis,Female,USA,Virginia,29,93968.0,Government,818.0,321952,8.38,72,Student,Current,2023-02-21,Government
L006394,C006394,Jessica Brown,Female,USA,Idaho,59,167452.0,Salaried,588.0,173280,12.25,48,Auto,Foreclosed,2022-12-20,Salaried
L006395,C006395,Nancy Anderson,Female,USA,North Dakota,69,120283.0,Salaried,754.0,308208,3.26,240,Mortgage,Delinquent,2019-06-21,Salaried
L006396,C006396,Steven Perez,Male,USA,Nebraska,64,76464.0,Self-Employed,708.0,142496,10.12,180,Mortgage,Paid Off,2021-01-08,Self-Employed
L006397,C006397,Thomas Anderson,Male,USA,Michigan,48,129773.0,Salaried,760.0,49763,3.12,48,Auto,Current,2018-03-06,Salaried
L006398,C006398,Steven Wilson,Male,USA,New Hampshire,45,175119.0,Salaried,750.0,312357,14.12,24,Personal,Delinquent,2025-12-04,Salaried
L006399,C006399,Andrew Martinez,Male,USA,Oregon,63,67434.0,Government,520.0,399166,6.99,12,Personal,Current,2023-09-22,Government
L006400,C006400,Michelle Taylor,Female,USA,Maine,58,133204.0,Part-Time,599.0,116192,14.32,72,Home Equity,Paid Off,2024-06-16,Part-Time
L006401,C006401,Linda Moore,Female,USA,Virginia,47,76311.0,Salaried,774.0,448287,10.2,360,Mortgage,Current,2022-02-27,Salaried
L006402,C006402,Nancy Wilson,Female,USA,Minnesota,44,134935.0,Self-Employed,650.0,225153,4.62,12,Student,Current,2026-05-02,Self-Employed
L006403,C006403,Richard Johnson,Male,USA,New York,63,69869.0,Self-Employed,824.0,97391,16.79,72,Student,Current,2020-08-31,Self-Employed
L006404,C006404,Susan Garcia,Female,USA,Connecticut,63,121509.0,Government,660.0,422662,13.47,120,Mortgage,Foreclosed,2026-05-30,Government
L006405,C006405,Andrew Miller,Male,USA,New Mexico,66,169961.0,Government,738.0,431406,13.87,72,Mortgage,Paid Off,2025-12-14,Government
L006406,C006406,Jessica Thompson,Female,USA,Delaware,36,162846.0,Part-Time,534.0,255060,6.46,48,Personal,Paid Off,2024-02-21,Part-Time
L006407,C006407,Michael Thompson,Male,USA,Arizona,22,51750.0,Salaried,814.0,63113,4.88,24,Home Equity,Current,2022-06-08,Salaried
L006408,C006408,Thomas Jones,Male,USA,Virginia,22,172475.0,Salaried,541.0,179607,17.32,60,Auto,Current,2025-11-23,Salaried
L006409,C006409,David Perez,Male,USA,Delaware,25,87275.0,Government,626.0,405559,8.19,60,Mortgage,Delinquent,2019-09-03,Government
L006410,C006410,Nancy Jones,Female,USA,Wisconsin,66,58910.0,Part-Time,717.0,48159,6.52,120,Personal,Current,2020-03-30,Part-Time
L006411,C006411,William Lee,Male,USA,Delaware,41,155933.0,Salaried,585.0,242489,16.18,36,Personal,Paid Off,2018-04-05,Salaried
L006412,C006412,David Rodriguez,Male,USA,South Carolina,30,118664.0,Self-Employed,702.0,28681,9.95,24,Mortgage,Foreclosed,2018-04-21,Self-Employed
L006413,C006413,Lisa Thomas,Female,USA,Minnesota,62,33603.0,Salaried,548.0,238948,12.81,12,Home Equity,Paid Off,2023-12-21,Salaried
L006414,C006414,John Thomas,Male,USA,Mississippi,38,121541.0,Part-Time,796.0,356270,6.99,24,Home Equity,Paid Off,2019-07-04,Part-Time
L006415,C006415,Andrew Wilson,Male,USA,Colorado,46,155041.0,Government,832.0,58606,17.54,24,Mortgage,Current,2020-08-24,Government
L006416,C006416,William Brown,Male,USA,North Carolina,40,59600.0,Salaried,705.0,268376,10.11,12,Auto,Paid Off,2019-01-29,Salaried
L006417,C006417,Richard Taylor,Male,USA,Michigan,61,101449.0,Self-Employed,604.0,446786,9.37,120,Auto,Paid Off,2019-09-03,Self-Employed
L006418,C006418,Karen Wilson,Female,USA,Vermont,56,70986.0,Salaried,548.0,29214,3.97,120,Auto,Current,2025-11-29,Salaried
L006419,C006419,Linda Jackson,Female,USA,Michigan,69,50155.0,Salaried,570.0,263571,13.62,240,Auto,Paid Off,2022-11-11,Salaried
L006420,C006420,Mark Martinez,Male,USA,Delaware,41,154321.0,Part-Time,583.0,344020,11.12,48,Personal,Paid Off,2026-03-26,Part-Time
L006421,C006421,Donna Williams,Female,USA,Utah,22,69510.0,Salaried,673.0,323020,17.49,36,Mortgage,Paid Off,2023-06-04,Salaried
L006422,C006422,Mark Jackson,Male,USA,Arkansas,66,76541.0,Salaried,819.0,486422,4.91,12,Auto,Default,2025-07-30,Salaried
L006423,C006423,Anthony Jones,Male,USA,Texas,53,97059.0,Self-Employed,751.0,113020,8.87,120,Mortgage,Current,2025-08-23,Self-Employed
L006424,C006424,Steven Lee,Male,USA,Vermont,43,163436.0,Part-Time,654.0,144323,6.81,120,Mortgage,Delinquent,2019-11-07,Part-Time
L006425,C006425,Andrew Smith,Male,USA,Nevada,59,86753.0,Salaried,789.0,437447,13.01,48,Mortgage,Delinquent,2024-01-03,Salaried
L006426,C006426,Thomas Thomas,Male,USA,Delaware,51,133656.0,Self-Employed,713.0,419593,4.08,60,Mortgage,Current,2024-03-04,Self-Employed
L006427,C006427,Michelle Thompson,Female,USA,Indiana,24,100590.0,Salaried,690.0,116557,17.89,48,Mortgage,Current,2026-03-27,Salaried
L006428,C006428,Lisa Johnson,Female,USA,Oklahoma,61,128239.0,Part-Time,600.0,463559,13.71,60,Mortgage,Current,2023-11-17,Part-Time
L006429,C006429,Joshua Jones,Male,USA,Delaware,23,99501.0,Salaried,694.0,437291,8.72,360,Home Equity,Paid Off,2024-04-04,Salaried
L006430,C006430,Sandra Anderson,Female,USA,Indiana,57,67849.0,Government,654.0,280670,8.52,48,Mortgage,Paid Off,2024-07-08,Government
L006431,C006431,Margaret Martinez,Female,USA,Arizona,30,31773.0,Self-Employed,506.0,60564,10.21,180,Personal,Current,2018-01-22,Self-Employed
L006432,C006432,Sarah Thompson,Female,USA,Michigan,62,148578.0,Salaried,622.0,163465,13.47,12,Auto,Current,2026-03-11,Salaried
L006433,C006433,Jessica Anderson,Female,USA,Mississippi,52,95178.0,Salaried,778.0,161535,11.87,240,Auto,Current,2019-03-22,Salaried
L006434,C006434,Robert Moore,Male,USA,Arizona,56,110648.0,Salaried,626.0,420492,10.26,240,Student,Paid Off,2020-11-24,Salaried
L006435,C006435,Jessica Davis,Female,USA,Indiana,69,54503.0,Part-Time,715.0,225199,5.93,36,Auto,Default,2023-12-26,Part-Time
L006436,C006436,Kimberly Anderson,Female,USA,Nebraska,47,167178.0,Salaried,741.0,492375,5.61,84,Personal,Paid Off,2021-12-13,Salaried
L006437,C006437,Michelle Lee,Female,USA,Minnesota,69,88090.0,Part-Time,663.0,190791,16.74,72,Auto,Current,2019-08-30,Part-Time
L006438,C006438,Paul Moore,Male,USA,Missouri,39,170838.0,Salaried,813.0,83886,11.27,120,Mortgage,Current,2025-04-19,Salaried
L006439,C006439,Robert Perez,Male,USA,Kansas,58,132744.0,Salaried,510.0,407082,11.7,72,Personal,Current,2020-02-28,Salaried
L006440,C006440,Sandra Jackson,Female,USA,Alaska,21,82753.0,Unemployed,762.0,236352,9.49,360,Mortgage,Paid Off,2020-12-06,Unemployed
L006441,C006441,Steven Smith,Male,USA,Missouri,46,66284.0,Government,821.0,256432,13.62,120,Mortgage,Current,2019-09-12,Government
L006442,C006442,Christopher Miller,Male,USA,Utah,66,173069.0,Government,786.0,126004,,12,Personal,Current,2023-03-17,Government
L006443,C006443,Sarah Thompson,Female,USA,Nebraska,33,82004.0,Part-Time,545.0,439337,9.17,180,Mortgage,Paid Off,2025-07-25,Part-Time
L006444,C006444,Donald Miller,Male,USA,Hawaii,55,112511.0,Unemployed,825.0,496410,3.79,60,Mortgage,Default,2024-08-31,Unemployed
L006445,C006445,Nancy Perez,Female,USA,Pennsylvania,22,173056.0,Salaried,753.0,266354,6.79,240,Auto,Current,2022-02-10,Salaried
L006446,C006446,Betty Taylor,Female,USA,Tennessee,42,54984.0,Salaried,728.0,460037,15.32,24,Mortgage,Current,2025-11-28,Salaried
L006447,C006447,Linda Rodriguez,Female,USA,Kansas,59,117320.0,Salaried,808.0,174689,11.4,12,Home Equity,Default,2020-07-18,Salaried
L006448,C006448,Anthony Thomas,Male,USA,Kentucky,48,104132.0,Part-Time,848.0,231089,16.22,48,Home Equity,Foreclosed,2025-09-09,Part-Time
L006449,C006449,Steven Jones,Male,USA,New Hampshire,64,159145.0,Salaried,567.0,408306,8.73,240,Mortgage,Current,2018-09-11,Salaried
L006450,C006450,Donna Johnson,Female,USA,Oregon,22,117895.0,Self-Employed,545.0,179096,7.72,120,Auto,Current,2018-11-18,Self-Employed
L006451,C006451,Betty Martinez,Female,USA,Utah,31,146171.0,Part-Time,792.0,296952,3.02,36,Student,Paid Off,2023-06-06,Part-Time
L006452,C006452,Patricia Smith,Female,USA,New Jersey,68,94176.0,Government,831.0,400298,5.7,240,Auto,Current,2020-05-11,Government
L006453,C006453,Robert Anderson,Male,USA,Alabama,57,171386.0,Salaried,654.0,96339,8.03,48,Mortgage,Paid Off,2025-05-31,Salaried
L006454,C006454,Richard Smith,Male,USA,Arizona,46,120976.0,Salaried,780.0,141354,4.19,24,Personal,Paid Off,2024-08-29,Salaried
L006455,C006455,Sarah Lee,Female,USA,South Carolina,48,97120.0,Salaried,511.0,140524,12.07,24,Auto,Delinquent,2019-09-24,Salaried
L006456,C006456,Joshua Miller,Male,USA,North Carolina,46,102949.0,Salaried,687.0,197773,17.85,24,Mortgage,Paid Off,2020-07-06,Salaried
L006457,C006457,Sarah Garcia,Female,USA,Maine,37,47126.0,Salaried,516.0,342331,3.87,240,Mortgage,Current,2023-09-29,Salaried
L006458,C006458,Paul Moore,Male,USA,North Dakota,23,173102.0,Salaried,627.0,498641,8.88,12,Personal,Paid Off,2022-08-18,Salaried
L006459,C006459,James Thomas,Male,USA,Missouri,34,157631.0,Part-Time,850.0,356018,9.0,240,Auto,Current,2020-12-12,Part-Time
L006460,C006460,Paul Perez,Male,USA,West Virginia,36,170127.0,Unemployed,618.0,124190,4.05,240,Student,Current,2025-01-20,Unemployed
L006461,C006461,Andrew Wilson,Male,USA,Maryland,69,50366.0,Unemployed,508.0,355323,5.78,60,Mortgage,Current,2023-09-10,Unemployed
L006462,C006462,Michelle Miller,Female,USA,Illinois,56,115966.0,Salaried,710.0,251954,9.79,60,Personal,Paid Off,2022-02-06,Salaried
L006463,C006463,Kimberly Thomas,Female,USA,Missouri,48,60214.0,Part-Time,617.0,108860,17.33,360,Mortgage,Paid Off,2026-02-19,Part-Time
L006464,C006464,Matthew Garcia,Male,USA,Arkansas,48,66452.0,Government,528.0,328143,11.55,36,Personal,Paid Off,2019-12-15,Government
L006465,C006465,Karen Rodriguez,Female,USA,Rhode Island,45,75351.0,Part-Time,616.0,383440,4.5,36,Auto,Current,2018-09-02,Part-Time
L006466,C006466,William Brown,Male,USA,Idaho,29,160885.0,Part-Time,640.0,37194,14.13,120,Auto,Paid Off,2025-09-03,Part-Time
L006467,C006467,Barbara Miller,Female,USA,Washington,31,125459.0,Unemployed,802.0,462568,15.86,240,Auto,Current,2019-01-12,Unemployed
L006468,C006468,Matthew Brown,Male,USA,Vermont,57,138646.0,Salaried,733.0,473161,15.12,84,Mortgage,Foreclosed,2024-11-02,Salaried
L006469,C006469,Jessica Jones,Female,USA,North Carolina,63,98373.0,Government,630.0,443689,15.28,48,Home Equity,Current,2025-01-02,Government
L006470,C006470,Patricia Rodriguez,Female,USA,Kentucky,65,164500.0,Government,663.0,422698,15.18,120,Student,Current,2025-03-28,Government
